"Time","Date","---","Sensor Name","Data"
"12:25:38","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:38","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:39","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:39","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:40","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:40","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:41","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:42","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:42","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:43","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:43","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:44","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:45","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:45","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:46","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:46","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:47","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:47","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:48","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:49","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:49","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:50","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:50","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:51","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:51","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:52","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:53","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:53","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:54","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:54","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:55","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:56","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:56","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:57","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:57","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:58","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:58","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:25:59","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:00","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:00","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:01","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:01","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:02","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:02","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:03","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:04","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:04","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:05","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:05","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:06","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:07","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:07","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:08","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:08","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:09","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:09","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:10","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:11","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:11","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:12","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:12","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:13","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:14","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:14","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:15","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:15","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:16","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:16","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:17","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:18","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:18","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:19","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:19","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:20","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:20","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:21","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:22","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:22","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:23","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:23","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:24","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:25","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:25","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:26","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:26","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:27","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:27","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:28","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:29","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:29","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:30","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:30","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:31","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:31","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:32","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:33","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:33","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:34","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:34","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:35","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:36","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:36","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:37","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:37","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:38","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:38","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:39","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:40","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:40","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:41","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:41","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:42","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:42","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:43","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:44","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:44","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:45","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:45","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:46","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:47","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:47","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:48","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:48","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:49","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:49","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:50","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:51","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:51","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:52","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:52","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:53","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:54","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:54","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:55","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:55","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:56","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:56","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:57","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:58","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:58","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:59","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:26:59","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:00","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:00","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:01","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:02","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:02","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:03","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:03","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:04","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:05","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:05","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:06","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:06","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:07","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:07","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:08","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:09","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:09","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:10","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:10","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:11","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:11","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:12","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:13","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:13","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:14","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:14","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:15","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:16","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:16","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:17","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:17","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:18","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:18","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:19","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:20","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:20","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:21","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:21","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:22","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:22","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:23","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:24","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:24","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:25","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:25","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:26","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:27","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:27","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:28","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:28","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:29","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:29","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:30","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:31","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:31","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:32","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:32","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:33","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:34","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:34","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:35","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:35","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:36","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:36","7/11/17","DATA","ACCEL_Y:","-0.94"
"12:27:37","7/11/17","DATA","ACCEL_Y:","-0.94"
