"Time","Date","---","Sensor Name","Data"
"12:24:53","7/11/17","DATA","ACCEL_X:","-0.32"
"12:24:54","7/11/17","DATA","ACCEL_X:","-0.33"
"12:24:54","7/11/17","DATA","ACCEL_X:","-0.33"
"12:24:55","7/11/17","DATA","ACCEL_X:","-0.33"
"12:24:55","7/11/17","DATA","ACCEL_X:","-0.34"
"12:24:56","7/11/17","DATA","ACCEL_X:","-0.34"
"12:24:56","7/11/17","DATA","ACCEL_X:","-0.34"
"12:24:57","7/11/17","DATA","ACCEL_X:","-0.34"
"12:24:58","7/11/17","DATA","ACCEL_X:","-0.35"
"12:24:58","7/11/17","DATA","ACCEL_X:","-0.35"
"12:24:59","7/11/17","DATA","ACCEL_X:","-0.35"
"12:24:59","7/11/17","DATA","ACCEL_X:","-0.36"
"12:25:00","7/11/17","DATA","ACCEL_X:","-0.36"
"12:25:00","7/11/17","DATA","ACCEL_X:","-0.36"
"12:25:01","7/11/17","DATA","ACCEL_X:","-0.37"
"12:25:02","7/11/17","DATA","ACCEL_X:","-0.37"
"12:25:02","7/11/17","DATA","ACCEL_X:","-0.37"
"12:25:03","7/11/17","DATA","ACCEL_X:","-0.38"
"12:25:03","7/11/17","DATA","ACCEL_X:","-0.38"
"12:25:04","7/11/17","DATA","ACCEL_X:","-0.38"
"12:25:05","7/11/17","DATA","ACCEL_X:","-0.38"
"12:25:05","7/11/17","DATA","ACCEL_X:","-0.39"
"12:25:06","7/11/17","DATA","ACCEL_X:","-0.39"
"12:25:06","7/11/17","DATA","ACCEL_X:","-0.39"
"12:25:07","7/11/17","DATA","ACCEL_X:","-0.40"
"12:25:07","7/11/17","DATA","ACCEL_X:","-0.40"
"12:25:08","7/11/17","DATA","ACCEL_X:","-0.40"
"12:25:09","7/11/17","DATA","ACCEL_X:","-0.41"
"12:25:09","7/11/17","DATA","ACCEL_X:","-0.41"
"12:25:10","7/11/17","DATA","ACCEL_X:","-0.41"
"12:25:10","7/11/17","DATA","ACCEL_X:","-0.41"
"12:25:11","7/11/17","DATA","ACCEL_X:","-0.42"
"12:25:11","7/11/17","DATA","ACCEL_X:","-0.42"
"12:25:12","7/11/17","DATA","ACCEL_X:","-0.42"
"12:25:13","7/11/17","DATA","ACCEL_X:","-0.43"
"12:25:13","7/11/17","DATA","ACCEL_X:","-0.43"
"12:25:14","7/11/17","DATA","ACCEL_X:","-0.43"
"12:25:14","7/11/17","DATA","ACCEL_X:","-0.44"
"12:25:15","7/11/17","DATA","ACCEL_X:","-0.44"
"12:25:16","7/11/17","DATA","ACCEL_X:","-0.44"
"12:25:16","7/11/17","DATA","ACCEL_X:","-0.44"
"12:25:17","7/11/17","DATA","ACCEL_X:","-0.45"
"12:25:17","7/11/17","DATA","ACCEL_X:","-0.45"
"12:25:18","7/11/17","DATA","ACCEL_X:","-0.45"
"12:25:18","7/11/17","DATA","ACCEL_X:","-0.46"
"12:25:19","7/11/17","DATA","ACCEL_X:","-0.46"
"12:25:20","7/11/17","DATA","ACCEL_X:","-0.46"
"12:25:20","7/11/17","DATA","ACCEL_X:","-0.47"
"12:25:21","7/11/17","DATA","ACCEL_X:","-0.47"
"12:25:21","7/11/17","DATA","ACCEL_X:","-0.47"
"12:25:22","7/11/17","DATA","ACCEL_X:","-0.47"
"12:25:23","7/11/17","DATA","ACCEL_X:","-0.48"
"12:25:23","7/11/17","DATA","ACCEL_X:","-0.48"
"12:25:24","7/11/17","DATA","ACCEL_X:","-0.48"
"12:25:24","7/11/17","DATA","ACCEL_X:","-0.49"
"12:25:25","7/11/17","DATA","ACCEL_X:","-0.49"
"12:25:25","7/11/17","DATA","ACCEL_X:","-0.49"
"12:25:26","7/11/17","DATA","ACCEL_X:","-0.50"
"12:25:27","7/11/17","DATA","ACCEL_X:","-0.50"
"12:25:27","7/11/17","DATA","ACCEL_X:","-0.50"
"12:25:28","7/11/17","DATA","ACCEL_X:","-0.50"
"12:25:28","7/11/17","DATA","ACCEL_X:","-0.51"
"12:25:29","7/11/17","DATA","ACCEL_X:","-0.51"
"12:25:29","7/11/17","DATA","ACCEL_X:","-0.51"
"12:25:30","7/11/17","DATA","ACCEL_X:","-0.52"
"12:25:31","7/11/17","DATA","ACCEL_X:","-0.52"
"12:25:31","7/11/17","DATA","ACCEL_X:","-0.52"
"12:25:32","7/11/17","DATA","ACCEL_X:","-0.52"
"12:25:32","7/11/17","DATA","ACCEL_X:","-0.53"
"12:25:33","7/11/17","DATA","ACCEL_X:","-0.53"
"12:25:34","7/11/17","DATA","ACCEL_X:","-0.53"
"12:25:34","7/11/17","DATA","ACCEL_X:","-0.54"
"12:25:35","7/11/17","DATA","ACCEL_X:","-0.54"
"12:25:35","7/11/17","DATA","ACCEL_X:","-0.54"
"12:25:36","7/11/17","DATA","ACCEL_X:","-0.55"
"12:25:36","7/11/17","DATA","ACCEL_X:","-0.55"
"12:25:37","7/11/17","DATA","ACCEL_X:","-0.55"
"12:25:38","7/11/17","DATA","ACCEL_X:","-0.56"
