"Time","Date","---","Sensor Name","Data"
"12:33:35","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:33:37","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:33:39","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:33:41","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:33:43","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:33:45","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:33:47","7/11/17","DATA","PRESSURE_S:","-1.80"
"12:33:49","7/11/17","DATA","PRESSURE_S:","-3.00"
"12:33:51","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:33:53","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:33:56","7/11/17","DATA","PRESSURE_S:","-3.30"
"12:33:57","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:33:59","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:34:01","7/11/17","DATA","PRESSURE_S:","-3.00"
"12:34:03","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:34:05","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:34:07","7/11/17","DATA","PRESSURE_S:","-2.20"
"12:34:09","7/11/17","DATA","PRESSURE_S:","-2.20"
"12:34:11","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:34:14","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:34:15","7/11/17","DATA","PRESSURE_S:","-2.20"
"12:34:17","7/11/17","DATA","PRESSURE_S:","-2.00"
"12:34:19","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:34:21","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:34:23","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:25","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:27","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:29","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:34:31","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:33","7/11/17","DATA","PRESSURE_S:","-2.00"
"12:34:36","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:34:37","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:39","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:41","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:34:43","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:34:45","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:34:47","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:34:49","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:34:51","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:34:54","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:34:55","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:34:58","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:34:59","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:35:01","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:35:03","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:35:05","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:35:07","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:35:09","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:35:11","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:35:13","7/11/17","DATA","PRESSURE_S:","-3.10"
"12:35:16","7/11/17","DATA","PRESSURE_S:","-3.10"
"12:35:17","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:35:20","7/11/17","DATA","PRESSURE_S:","-2.20"
"12:35:21","7/11/17","DATA","PRESSURE_S:","-2.50"
"12:35:23","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:35:25","7/11/17","DATA","PRESSURE_S:","-2.80"
"12:35:27","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:35:29","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:31","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:35:34","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:35","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:38","7/11/17","DATA","PRESSURE_S:","-2.30"
"12:35:39","7/11/17","DATA","PRESSURE_S:","-3.40"
"12:35:42","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:43","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:35:45","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:47","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:35:49","7/11/17","DATA","PRESSURE_S:","-2.60"
"12:35:51","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:35:53","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:35:56","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:35:57","7/11/17","DATA","PRESSURE_S:","-2.90"
"12:36:00","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:36:01","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:36:04","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:36:05","7/11/17","DATA","PRESSURE_S:","-3.00"
"12:36:07","7/11/17","DATA","PRESSURE_S:","-2.10"
"12:36:09","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:36:11","7/11/17","DATA","PRESSURE_S:","-2.40"
"12:36:14","7/11/17","DATA","PRESSURE_S:","-1.90"
"12:36:15","7/11/17","DATA","PRESSURE_S:","-2.70"
"12:36:18","7/11/17","DATA","PRESSURE_S:","-2.70"
